0.0	0.0
9.277627266267827e-17	1.5026527905315783
1.8555254532535655e-16	2.9803081318232834
2.7832881798803486e-16	4.432966023875115
3.711050906507131e-16	5.860626466687073
4.638813633133914e-16	7.263289460259157
5.566576359760697e-16	8.640955004591369
6.494339086387479e-16	9.993623099683706
7.422101813014262e-16	11.32129374553617
8.349864539641045e-16	12.62396694214876
9.277627266267829e-16	13.901642689521477
1.0205389992894611e-15	15.154320987654321
1.1133152719521394e-15	16.382001836547293
1.2060915446148175e-15	17.584685236200386
1.2988678172774958e-15	18.76237118661361
1.391644089940174e-15	19.91505968778696
1.4844203626028524e-15	21.042750739720436
1.5771966352655307e-15	22.145444342414038
1.669972907928209e-15	23.223140495867767
1.762749180590887e-15	24.27583920008162
1.8555254532535657e-15	25.303540455055607
1.9483017259162436e-15	26.306244260789715
2.0410779985789223e-15	27.283950617283953
2.1338542712416e-15	28.236659524538307
2.226630543904279e-15	29.164370982552803
2.3194068165669568e-15	30.067084991327413
2.412183089229635e-15	30.944801550862152
2.5049593618923133e-15	31.797520661157023
2.5977356345549916e-15	32.62524232221202
2.69051190721767e-15	33.427966534027135
2.783288179880348e-15	34.20569329660239
2.8760644525430265e-15	34.95842260993776
2.9688407252057048e-15	35.68615447403326
3.061616997868383e-15	36.388888888888886
3.1543932705310613e-15	37.06662585450464
3.2471695431937396e-15	37.719365370880524
3.339945815856418e-15	38.34710743801653
3.432722088519096e-15	38.94985205591266
3.525498361181774e-15	39.52759922456892
3.618274633844453e-15	40.080348943985314
3.7110509065071314e-15	40.60810121416182
3.803827179169809e-15	41.110856035098465
3.896603451832487e-15	41.58861340679522
3.989379724495166e-15	42.041373329252124
4.0821559971578446e-15	42.46913580246914
4.174932269820522e-15	42.87190082644628
4.2677085424832e-15	43.24966840118354
4.3604848151458794e-15	43.602438526680956
4.453261087808558e-15	43.93021120293848
4.546037360471236e-15	44.23298642995613
4.6388136331339135e-15	44.5107642077339
4.731589905796592e-15	44.7635445362718
4.82436617845927e-15	44.99132741556983
4.917142451121949e-15	45.194112845628
5.009918723784627e-15	45.37190082644628
5.102694996447305e-15	45.52469135802468
5.195471269109983e-15	45.652484440363224
5.288247541772662e-15	45.75528007346189
5.38102381443534e-15	45.83307825732068
5.473800087098018e-15	45.8858789919396
5.566576359760696e-15	45.91368227731864
5.659352632423375e-15	45.91648811345781
5.752128905086053e-15	45.89429650035711
5.844905177748731e-15	45.84710743801652
5.9376814504114095e-15	45.774920926436074
6.030457723074088e-15	45.67773696561574
6.123233995736766e-15	45.55555555555554
6.216010268399444e-15	45.40837669625549
6.308786541062123e-15	45.23620038771554
6.401562813724801e-15	45.03902662993572
6.494339086387479e-15	44.81685542291603
6.587115359050157e-15	44.56968676665646
6.679891631712836e-15	44.29752066115702
6.772667904375514e-15	44.00035710641771
6.865444177038192e-15	43.67819610243852
6.95822044970087e-15	43.33103764921947
7.050996722363548e-15	42.958881746760525
7.143772995026228e-15	42.561728395061735
7.236549267688906e-15	42.139577594123054
7.329325540351583e-15	41.6924293439445
7.422101813014263e-15	41.22028364452606
7.51487808567694e-15	40.72314049586775
7.607654358339618e-15	40.20099989796961
7.700430631002298e-15	39.65386185083155
7.793206903664974e-15	39.08172635445362
7.885983176327654e-15	38.484593408835835
7.978759448990333e-15	37.86246301397817
8.07153572165301e-15	37.21533516988063
8.164311994315689e-15	36.5432098765432
8.257088266978366e-15	35.84608713396592
8.349864539641044e-15	35.12396694214877
8.442640812303722e-15	34.37684930109171
8.5354170849664e-15	33.6047342107948
8.628193357629079e-15	32.80762167125802
8.720969630291759e-15	31.985511682481388
8.813745902954436e-15	31.13840424446485
8.906522175617115e-15	30.26629935720844
8.999298448279792e-15	29.369197020712164
9.092074720942472e-15	28.447097234976013
9.184850993605149e-15	27.499999999999986
