53981.679222,63549.896056,51652.777778,70785.127778
53995.840241,63571.955423,51676.388889,70796.450389
54010.005120,63594.012480,51700.000000,70807.776000
54024.173859,63616.067227,51723.611111,70819.104611
54038.346458,63638.119664,51747.222222,70830.436222
54052.522917,63660.169792,51770.833333,70841.770833
54066.703236,63682.217609,51794.444444,70853.108444
54080.887414,63704.263116,51818.055556,70864.449056
54095.075453,63726.306313,51841.666667,70875.792667
54109.267352,63748.347201,51865.277778,70887.139278
54123.463111,63770.385778,51888.888889,70898.488889
54137.662730,63792.422045,51912.500000,70909.841500
54151.866209,63814.456002,51936.111111,70921.197111
54166.073548,63836.487649,51959.722222,70932.555722
54180.284747,63858.516987,51983.333333,70943.917333
54194.499806,63880.544014,52006.944444,70955.281944
54208.718724,63902.568731,52030.555556,70966.649556
54222.941503,63924.591138,52054.166667,70978.020167
54237.168142,63946.611236,52077.777778,70989.393778
54251.398641,63968.629023,52101.388889,71000.770389
54265.633000,63990.644500,52125.000000,71012.150000
54279.871219,64012.657667,52148.611111,71023.532611
54294.113298,64034.668524,52172.222222,71034.918222
54308.359237,64056.677072,52195.833333,71046.306833
54322.609036,64078.683309,52219.444444,71057.698444
54336.862694,64100.687236,52243.055556,71069.093056
54351.120213,64122.688853,52266.666667,71080.490667
54365.381592,64144.688161,52290.277778,71091.891278
54379.646831,64166.685158,52313.888889,71103.294889
54393.915930,64188.679845,52337.500000,71114.701500
54408.188889,64210.672222,52361.111111,71126.111111
54422.465708,64232.662289,52384.722222,71137.523722
54436.746387,64254.650047,52408.333333,71148.939333
54451.030926,64276.635494,52431.944444,71160.357944
54465.319324,64298.618631,52455.555556,71171.779556
54479.611583,64320.599458,52479.166667,71183.204167
54493.907702,64342.577976,52502.777778,71194.631778
54508.207681,64364.554183,52526.388889,71206.062389
54522.511520,64386.528080,52550.000000,71217.496000
54536.819219,64408.499667,52573.611111,71228.932611
54551.130778,64430.468944,52597.222222,71240.372222
54565.446197,64452.435912,52620.833333,71251.814833
54579.765476,64474.400569,52644.444444,71263.260444
54594.088614,64496.362916,52668.055556,71274.709056
54608.415613,64518.322953,52691.666667,71286.160667
54622.746472,64540.280681,52715.277778,71297.615278
54637.081191,64562.236098,52738.888889,71309.072889
54651.419770,64584.189205,52762.500000,71320.533500
54665.762209,64606.140002,52786.111111,71331.997111
54680.108508,64628.088489,52809.722222,71343.463722
54694.458667,64650.034667,52833.333333,71354.933333
54708.812686,64671.978534,52856.944444,71366.405944
54723.170564,64693.920091,52880.555556,71377.881556
54737.532303,64715.859338,52904.166667,71389.360167
54751.897902,64737.796276,52927.777778,71400.841778
54766.267361,64759.730903,52951.388889,71412.326389
54780.640680,64781.663220,52975.000000,71423.814000
54795.017859,64803.593227,52998.611111,71435.304611
54809.398898,64825.520924,53022.222222,71446.798222
54823.783797,64847.446312,53045.833333,71458.294833
54838.172556,64869.369389,53069.444444,71469.794444
54852.565174,64891.290156,53093.055556,71481.297056
54866.961653,64913.208613,53116.666667,71492.802667
54881.361992,64935.124761,53140.277778,71504.311278
54895.766191,64957.038598,53163.888889,71515.822889
54910.174250,64978.950125,53187.500000,71527.337500
54924.586169,65000.859342,53211.111111,71538.855111
54939.001948,65022.766249,53234.722222,71550.375722
54953.421587,65044.670847,53258.333333,71561.899333
54967.845086,65066.573134,53281.944444,71573.425944
54982.272444,65088.473111,53305.555556,71584.955556
54996.703663,65110.370778,53329.166667,71596.488167
55011.138742,65132.266136,53352.777778,71608.023778
55025.577681,65154.159183,53376.388889,71619.562389
55040.020480,65176.049920,53400.000000,71631.104000
55054.467139,65197.938347,53423.611111,71642.648611
55068.917658,65219.824464,53447.222222,71654.196222
55083.372037,65241.708272,53470.833333,71665.746833
55097.830276,65263.589769,53494.444444,71677.300444
55112.292374,65285.468956,53518.055556,71688.857056
55126.758333,65307.345833,53541.666667,71700.416667
55141.228152,65329.220401,53565.277778,71711.979278
55155.701831,65351.092658,53588.888889,71723.544889
55170.179370,65372.962605,53612.500000,71735.113500
55184.660769,65394.830242,53636.111111,71746.685111
55199.146028,65416.695569,53659.722222,71758.259722
55213.635147,65438.558587,53683.333333,71769.837333
55228.128126,65460.419294,53706.944444,71781.417944
55242.624964,65482.277691,53730.555556,71793.001556
55257.125663,65504.133778,53754.166667,71804.588167
55271.630222,65525.987556,53777.777778,71816.177778
55286.138641,65547.839023,53801.388889,71827.770389
55300.650920,65569.688180,53825.000000,71839.366000
55315.167059,65591.535027,53848.611111,71850.964611
55329.687058,65613.379564,53872.222222,71862.566222
55344.210917,65635.221792,53895.833333,71874.170833
55358.738636,65657.061709,53919.444444,71885.778444
55373.270214,65678.899316,53943.055556,71897.389056
55387.805653,65700.734613,53966.666667,71909.002667
55402.344952,65722.567601,53990.277778,71920.619278
55416.888111,65744.398278,54013.888889,71932.238889
55431.435130,65766.226645,54037.500000,71943.861500
55445.986009,65788.052702,54061.111111,71955.487111
55460.540748,65809.876449,54084.722222,71967.115722
55475.099347,65831.697887,54108.333333,71978.747333
55489.661806,65853.517014,54131.944444,71990.381944
55504.228124,65875.333831,54155.555556,72002.019556
55518.798303,65897.148338,54179.166667,72013.660167
55533.372342,65918.960536,54202.777778,72025.303778
55547.950241,65940.770423,54226.388889,72036.950389
55562.532000,65962.578000,54250.000000,72048.600000
55577.117619,65984.383267,54273.611111,72060.252611
55591.707098,66006.186224,54297.222222,72071.908222
55606.300437,66027.986872,54320.833333,72083.566833
55620.897636,66049.785209,54344.444444,72095.228444
55635.498694,66071.581236,54368.055556,72106.893056
55650.103613,66093.374953,54391.666667,72118.560667
55664.712392,66115.166361,54415.277778,72130.231278
55679.325031,66136.955458,54438.888889,72141.904889
55693.941530,66158.742245,54462.500000,72153.581500
55708.561889,66180.526722,54486.111111,72165.261111
55723.186108,66202.308889,54509.722222,72176.943722
55737.814187,66224.088747,54533.333333,72188.629333
55752.446126,66245.866294,54556.944444,72200.317944
55767.081924,66267.641531,54580.555556,72212.009556
55781.721583,66289.414458,54604.166667,72223.704167
55796.365102,66311.185076,54627.777778,72235.401778
55811.012481,66332.953383,54651.388889,72247.102389
55825.663720,66354.719380,54675.000000,72258.806000
55840.318819,66376.483067,54698.611111,72270.512611
55854.977778,66398.244444,54722.222222,72282.222222
55869.640597,66420.003512,54745.833333,72293.934833
55884.307276,66441.760269,54769.444444,72305.650444
55898.977814,66463.514716,54793.055556,72317.369056
55913.652213,66485.266853,54816.666667,72329.090667
55928.330472,66507.016681,54840.277778,72340.815278
55943.012591,66528.764198,54863.888889,72352.542889
55957.698570,66550.509405,54887.500000,72364.273500
55972.388409,66572.252302,54911.111111,72376.007111
55987.082108,66593.992889,54934.722222,72387.743722
56001.779667,66615.731167,54958.333333,72399.483333
56016.481086,66637.467134,54981.944444,72411.225944
56031.186364,66659.200791,55005.555556,72422.971556
56045.895503,66680.932138,55029.166667,72434.720167
56060.608502,66702.661176,55052.777778,72446.471778
56075.325361,66724.387903,55076.388889,72458.226389
56090.046080,66746.112320,55100.000000,72469.984000
56104.770659,66767.834427,55123.611111,72481.744611
56119.499098,66789.554224,55147.222222,72493.508222
56134.231397,66811.271712,55170.833333,72505.274833
56148.967556,66832.986889,55194.444444,72517.044444
56163.707574,66854.699756,55218.055556,72528.817056
56178.451453,66876.410313,55241.666667,72540.592667
56193.199192,66898.118561,55265.277778,72552.371278
56207.950791,66919.824498,55288.888889,72564.152889
56222.706250,66941.528125,55312.500000,72575.937500
56237.465569,66963.229442,55336.111111,72587.725111
56252.228748,66984.928449,55359.722222,72599.515722
56266.995787,67006.625147,55383.333333,72611.309333
56281.766686,67028.319534,55406.944444,72623.105944
56296.541444,67050.011611,55430.555556,72634.905556
56311.320063,67071.701378,55454.166667,72646.708167
56326.102542,67093.388836,55477.777778,72658.513778
56340.888881,67115.073983,55501.388889,72670.322389
56355.679080,67136.756820,55525.000000,72682.134000
56370.473139,67158.437347,55548.611111,72693.948611
56385.271058,67180.115564,55572.222222,72705.766222
56400.072837,67201.791472,55595.833333,72717.586833
56414.878476,67223.465069,55619.444444,72729.410444
56429.687974,67245.136356,55643.055556,72741.237056
56444.501333,67266.805333,55666.666667,72753.066667
56459.318552,67288.472001,55690.277778,72764.899278
56474.139631,67310.136358,55713.888889,72776.734889
56488.964570,67331.798405,55737.500000,72788.573500
56503.793369,67353.458142,55761.111111,72800.415111
56518.626028,67375.115569,55784.722222,72812.259722
56533.462547,67396.770687,55808.333333,72824.107333
56548.302926,67418.423494,55831.944444,72835.957944
56563.147164,67440.073991,55855.555556,72847.811556
56577.995263,67461.722178,55879.166667,72859.668167
56592.847222,67483.368056,55902.777778,72871.527778
56607.703041,67505.011623,55926.388889,72883.390389
56622.562720,67526.652880,55950.000000,72895.256000
56637.426259,67548.291827,55973.611111,72907.124611
56652.293658,67569.928464,55997.222222,72918.996222
56667.164917,67591.562792,56020.833333,72930.870833
56682.040036,67613.194809,56044.444444,72942.748444
56696.919014,67634.824516,56068.055556,72954.629056
56711.801853,67656.451913,56091.666667,72966.512667
56726.688552,67678.077001,56115.277778,72978.399278
56741.579111,67699.699778,56138.888889,72990.288889
56756.473530,67721.320245,56162.500000,73002.181500
56771.371809,67742.938402,56186.111111,73014.077111
56786.273948,67764.554249,56209.722222,73025.975722
56801.179947,67786.167787,56233.333333,73037.877333
56816.089806,67807.779014,56256.944444,73049.781944
56831.003524,67829.387931,56280.555556,73061.689556
56845.921103,67850.994538,56304.166667,73073.600167
56860.842542,67872.598836,56327.777778,73085.513778
56875.767841,67894.200823,56351.388889,73097.430389
56890.697000,67915.800500,56375.000000,73109.350000
56905.630019,67937.397867,56398.611111,73121.272611
56920.566898,67958.992924,56422.222222,73133.198222
56935.507637,67980.585672,56445.833333,73145.126833
56950.452236,68002.176109,56469.444444,73157.058444
56965.400694,68023.764236,56493.055556,73168.993056
56980.353013,68045.350053,56516.666667,73180.930667
56995.309192,68066.933561,56540.277778,73192.871278
57010.269231,68088.514758,56563.888889,73204.814889
57025.233130,68110.093645,56587.500000,73216.761500
57040.200889,68131.670222,56611.111111,73228.711111
57055.172508,68153.244489,56634.722222,73240.663722
57070.147987,68174.816447,56658.333333,73252.619333
57085.127326,68196.386094,56681.944444,73264.577944
57100.110524,68217.953431,56705.555556,73276.539556
57115.097583,68239.518458,56729.166667,73288.504167
57130.088502,68261.081176,56752.777778,73300.471778
57145.083281,68282.641583,56776.388889,73312.442389
57160.081920,68304.199680,56800.000000,73324.416000
57175.084419,68325.755467,56823.611111,73336.392611
57190.090778,68347.308944,56847.222222,73348.372222
57205.100997,68368.860112,56870.833333,73360.354833
57220.115076,68390.408969,56894.444444,73372.340444
57235.133014,68411.955516,56918.055556,73384.329056
57250.154813,68433.499753,56941.666667,73396.320667
57265.180472,68455.041681,56965.277778,73408.315278
57280.209991,68476.581298,56988.888889,73420.312889
57295.243370,68498.118605,57012.500000,73432.313500
57310.280609,68519.653602,57036.111111,73444.317111
57325.321708,68541.186289,57059.722222,73456.323722
57340.366667,68562.716667,57083.333333,73468.333333
57355.415486,68584.244734,57106.944444,73480.345944
57370.468164,68605.770491,57130.555556,73492.361556
57385.524703,68627.293938,57154.166667,73504.380167
57400.585102,68648.815076,57177.777778,73516.401778
57415.649361,68670.333903,57201.388889,73528.426389
57430.717480,68691.850420,57225.000000,73540.454000
57445.789459,68713.364627,57248.611111,73552.484611
57460.865298,68734.876524,57272.222222,73564.518222
57475.944997,68756.386112,57295.833333,73576.554833
57491.028556,68777.893389,57319.444444,73588.594444
57506.115974,68799.398356,57343.055556,73600.637056
57521.207253,68820.901013,57366.666667,73612.682667
57536.302392,68842.401361,57390.277778,73624.731278
57551.401391,68863.899398,57413.888889,73636.782889
57566.504250,68885.395125,57437.500000,73648.837500
57581.610969,68906.888542,57461.111111,73660.895111
57596.721548,68928.379649,57484.722222,73672.955722
57611.835987,68949.868447,57508.333333,73685.019333
57626.954286,68971.354934,57531.944444,73697.085944
57642.076444,68992.839111,57555.555556,73709.155556
57657.202463,69014.320978,57579.166667,73721.228167
57672.332342,69035.800536,57602.777778,73733.303778
57687.466081,69057.277783,57626.388889,73745.382389
57702.603680,69078.752720,57650.000000,73757.464000
57717.745139,69100.225347,57673.611111,73769.548611
57732.890458,69121.695664,57697.222222,73781.636222
57748.039637,69143.163672,57720.833333,73793.726833
57763.192676,69164.629369,57744.444444,73805.820444
57778.349574,69186.092756,57768.055556,73817.917056
57793.510333,69207.553833,57791.666667,73830.016667
57808.674952,69229.012601,57815.277778,73842.119278
57823.843431,69250.469058,57838.888889,73854.224889
57839.015770,69271.923205,57862.500000,73866.333500
57854.191969,69293.375042,57886.111111,73878.445111
57869.372028,69314.824569,57909.722222,73890.559722
57884.555947,69336.271787,57933.333333,73902.677333
57899.743726,69357.716694,57956.944444,73914.797944
57914.935364,69379.159291,57980.555556,73926.921556
57930.130863,69400.599578,58004.166667,73939.048167
57945.330222,69422.037556,58027.777778,73951.177778
57960.533441,69443.473223,58051.388889,73963.310389
57975.740520,69464.906580,58075.000000,73975.446000
57990.951459,69486.337627,58098.611111,73987.584611
58006.166258,69507.766364,58122.222222,73999.726222
58021.384917,69529.192792,58145.833333,74011.870833
58036.607436,69550.616909,58169.444444,74024.018444
58051.833814,69572.038716,58193.055556,74036.169056
58067.064053,69593.458213,58216.666667,74048.322667
58082.298152,69614.875401,58240.277778,74060.479278
58097.536111,69636.290278,58263.888889,74072.638889
58112.777930,69657.702845,58287.500000,74084.801500
58128.023609,69679.113102,58311.111111,74096.967111
58143.273148,69700.521049,58334.722222,74109.135722
58158.526547,69721.926687,58358.333333,74121.307333
58173.783806,69743.330014,58381.944444,74133.481944
58189.044924,69764.731031,58405.555556,74145.659556
58204.309903,69786.129738,58429.166667,74157.840167
58219.578742,69807.526136,58452.777778,74170.023778
58234.851441,69828.920223,58476.388889,74182.210389
58250.128000,69850.312000,58500.000000,74194.400000
58265.408419,69871.701467,58523.611111,74206.592611
58280.692698,69893.088624,58547.222222,74218.788222
58295.980837,69914.473472,58570.833333,74230.986833
58311.272836,69935.856009,58594.444444,74243.188444
58326.568694,69957.236236,58618.055556,74255.393056
58341.868413,69978.614153,58641.666667,74267.600667
58357.171992,69999.989761,58665.277778,74279.811278
58372.479431,70021.363058,58688.888889,74292.024889
58387.790730,70042.734045,58712.500000,74304.241500
58403.105889,70064.102722,58736.111111,74316.461111
58418.424908,70085.469089,58759.722222,74328.683722
58433.747787,70106.833147,58783.333333,74340.909333
58449.074526,70128.194894,58806.944444,74353.137944
58464.405124,70149.554331,58830.555556,74365.369556
58479.739583,70170.911458,58854.166667,74377.604167
58495.077902,70192.266276,58877.777778,74389.841778
58510.420081,70213.618783,58901.388889,74402.082389
58525.766120,70234.968980,58925.000000,74414.326000
58541.116019,70256.316867,58948.611111,74426.572611
58556.469778,70277.662444,58972.222222,74438.822222
58571.827397,70299.005712,58995.833333,74451.074833
58587.188876,70320.346669,59019.444444,74463.330444
58602.554214,70341.685316,59043.055556,74475.589056
58617.923413,70363.021653,59066.666667,74487.850667
58633.296472,70384.355681,59090.277778,74500.115278
58648.673391,70405.687398,59113.888889,74512.382889
58664.054170,70427.016805,59137.500000,74524.653500
58679.438809,70448.343902,59161.111111,74536.927111
58694.827308,70469.668689,59184.722222,74549.203722
58710.219667,70490.991167,59208.333333,74561.483333
58725.615886,70512.311334,59231.944444,74573.765944
58741.015964,70533.629191,59255.555556,74586.051556
58756.419903,70554.944738,59279.166667,74598.340167
58771.827702,70576.257976,59302.777778,74610.631778
58787.239361,70597.568903,59326.388889,74622.926389
58802.654880,70618.877520,59350.000000,74635.224000
58818.074259,70640.183827,59373.611111,74647.524611
58833.497498,70661.487824,59397.222222,74659.828222
58848.924597,70682.789512,59420.833333,74672.134833
58864.355556,70704.088889,59444.444444,74684.444444
58879.790374,70725.385956,59468.055556,74696.757056
58895.229053,70746.680713,59491.666667,74709.072667
58910.671592,70767.973161,59515.277778,74721.391278
58926.117991,70789.263298,59538.888889,74733.712889
58941.568250,70810.551125,59562.500000,74746.037500
58957.022369,70831.836642,59586.111111,74758.365111
58972.480348,70853.119849,59609.722222,74770.695722
58987.942187,70874.400747,59633.333333,74783.029333
59003.407886,70895.679334,59656.944444,74795.365944
59018.877444,70916.955611,59680.555556,74807.705556
59034.350863,70938.229578,59704.166667,74820.048167
59049.828142,70959.501236,59727.777778,74832.393778
59065.309281,70980.770583,59751.388889,74844.742389
59080.794280,71002.037620,59775.000000,74857.094000
59096.283139,71023.302347,59798.611111,74869.448611
59111.775858,71044.564764,59822.222222,74881.806222
59127.272437,71065.824872,59845.833333,74894.166833
59142.772876,71087.082669,59869.444444,74906.530444
59158.277174,71108.338156,59893.055556,74918.897056
59173.785333,71129.591333,59916.666667,74931.266667
59189.297352,71150.842201,59940.277778,74943.639278
59204.813231,71172.090758,59963.888889,74956.014889
59220.332970,71193.337005,59987.500000,74968.393500
59235.856569,71214.580942,60011.111111,74980.775111
59251.384028,71235.822569,60034.722222,74993.159722
59266.915347,71257.061887,60058.333333,75005.547333
59282.450526,71278.298894,60081.944444,75017.937944
59297.989564,71299.533591,60105.555556,75030.331556
59313.532463,71320.765978,60129.166667,75042.728167
59329.079222,71341.996056,60152.777778,75055.127778
59344.629841,71363.223823,60176.388889,75067.530389
59360.184320,71384.449280,60200.000000,75079.936000
59375.742659,71405.672427,60223.611111,75092.344611
59391.304858,71426.893264,60247.222222,75104.756222
59406.870917,71448.111792,60270.833333,75117.170833
59422.440836,71469.328009,60294.444444,75129.588444
59438.014614,71490.541916,60318.055556,75142.009056
59453.592253,71511.753513,60341.666667,75154.432667
59469.173752,71532.962801,60365.277778,75166.859278
59484.759111,71554.169778,60388.888889,75179.288889
59500.348330,71575.374445,60412.500000,75191.721500
59515.941409,71596.576802,60436.111111,75204.157111
59531.538348,71617.776849,60459.722222,75216.595722
59547.139147,71638.974587,60483.333333,75229.037333
59562.743806,71660.170014,60506.944444,75241.481944
59578.352324,71681.363131,60530.555556,75253.929556
59593.964703,71702.553938,60554.166667,75266.380167
59609.580942,71723.742436,60577.777778,75278.833778
59625.201041,71744.928623,60601.388889,75291.290389
59640.825000,71766.112500,60625.000000,75303.750000
59656.452819,71787.294067,60648.611111,75316.212611
59672.084498,71808.473324,60672.222222,75328.678222
59687.720037,71829.650272,60695.833333,75341.146833
59703.359436,71850.824909,60719.444444,75353.618444
59719.002694,71871.997236,60743.055556,75366.093056
59734.649813,71893.167253,60766.666667,75378.570667
59750.300792,71914.334961,60790.277778,75391.051278
59765.955631,71935.500358,60813.888889,75403.534889
59781.614330,71956.663445,60837.500000,75416.021500
59797.276889,71977.824222,60861.111111,75428.511111
59812.943308,71998.982689,60884.722222,75441.003722
59828.613587,72020.138847,60908.333333,75453.499333
59844.287726,72041.292694,60931.944444,75465.997944
59859.965724,72062.444231,60955.555556,75478.499556
59875.647583,72083.593458,60979.166667,75491.004167
59891.333302,72104.740376,61002.777778,75503.511778
59907.022881,72125.884983,61026.388889,75516.022389
59922.716320,72147.027280,61050.000000,75528.536000
59938.413619,72168.167267,61073.611111,75541.052611
59954.114778,72189.304944,61097.222222,75553.572222
59969.819797,72210.440312,61120.833333,75566.094833
59985.528676,72231.573369,61144.444444,75578.620444
60001.241414,72252.704116,61168.055556,75591.149056
60016.958013,72273.832553,61191.666667,75603.680667
60032.678472,72294.958681,61215.277778,75616.215278
60048.402791,72316.082498,61238.888889,75628.752889
60064.130970,72337.204005,61262.500000,75641.293500
60079.863009,72358.323202,61286.111111,75653.837111
60095.598908,72379.440089,61309.722222,75666.383722
60111.338667,72400.554667,61333.333333,75678.933333
60127.082286,72421.666934,61356.944444,75691.485944
60142.829764,72442.776891,61380.555556,75704.041556
60158.581103,72463.884538,61404.166667,75716.600167
60174.336302,72484.989876,61427.777778,75729.161778
60190.095361,72506.092903,61451.388889,75741.726389
60205.858280,72527.193620,61475.000000,75754.294000
60221.625059,72548.292027,61498.611111,75766.864611
60237.395698,72569.388124,61522.222222,75779.438222
60253.170197,72590.481912,61545.833333,75792.014833
60268.948556,72611.573389,61569.444444,75804.594444
60284.730774,72632.662556,61593.055556,75817.177056
60300.516853,72653.749413,61616.666667,75829.762667
60316.306792,72674.833961,61640.277778,75842.351278
60332.100591,72695.916198,61663.888889,75854.942889
60347.898250,72716.996125,61687.500000,75867.537500
60363.699769,72738.073742,61711.111111,75880.135111
60379.505148,72759.149049,61734.722222,75892.735722
60395.314387,72780.222047,61758.333333,75905.339333
60411.127486,72801.292734,61781.944444,75917.945944
60426.944444,72822.361111,61805.555556,75930.555556
60442.765263,72843.427178,61829.166667,75943.168167
60458.589942,72864.490936,61852.777778,75955.783778
60474.418481,72885.552383,61876.388889,75968.402389
60490.250880,72906.611520,61900.000000,75981.024000
60506.087139,72927.668347,61923.611111,75993.648611
60521.927258,72948.722864,61947.222222,76006.276222
60537.771237,72969.775072,61970.833333,76018.906833
60553.619076,72990.824969,61994.444444,76031.540444
60569.470774,73011.872556,62018.055556,76044.177056
60585.326333,73032.917833,62041.666667,76056.816667
60601.185752,73053.960801,62065.277778,76069.459278
60617.049031,73075.001458,62088.888889,76082.104889
60632.916170,73096.039805,62112.500000,76094.753500
60648.787169,73117.075842,62136.111111,76107.405111
60664.662028,73138.109569,62159.722222,76120.059722
60680.540747,73159.140987,62183.333333,76132.717333
60696.423326,73180.170094,62206.944444,76145.377944
60712.309764,73201.196891,62230.555556,76158.041556
60728.200063,73222.221378,62254.166667,76170.708167
60744.094222,73243.243556,62277.777778,76183.377778
60759.992241,73264.263423,62301.388889,76196.050389
60775.894120,73285.280980,62325.000000,76208.726000
60791.799859,73306.296227,62348.611111,76221.404611
60807.709458,73327.309164,62372.222222,76234.086222
60823.622917,73348.319792,62395.833333,76246.770833
60839.540236,73369.328109,62419.444444,76259.458444
60855.461414,73390.334116,62443.055556,76272.149056
60871.386453,73411.337813,62466.666667,76284.842667
60887.315352,73432.339201,62490.277778,76297.539278
60903.248111,73453.338278,62513.888889,76310.238889
60919.184730,73474.335045,62537.500000,76322.941500
60935.125209,73495.329502,62561.111111,76335.647111
60951.069548,73516.321649,62584.722222,76348.355722
60967.017747,73537.311487,62608.333333,76361.067333
60982.969806,73558.299014,62631.944444,76373.781944
60998.925724,73579.284231,62655.555556,76386.499556
61014.885503,73600.267138,62679.166667,76399.220167
61030.849142,73621.247736,62702.777778,76411.943778
61046.816641,73642.226023,62726.388889,76424.670389
61062.788000,73663.202000,62750.000000,76437.400000
61078.763219,73684.175667,62773.611111,76450.132611
61094.742298,73705.147024,62797.222222,76462.868222
61110.725237,73726.116072,62820.833333,76475.606833
61126.712036,73747.082809,62844.444444,76488.348444
61142.702694,73768.047236,62868.055556,76501.093056
61158.697213,73789.009353,62891.666667,76513.840667
61174.695592,73809.969161,62915.277778,76526.591278
61190.697831,73830.926658,62938.888889,76539.344889
61206.703930,73851.881845,62962.500000,76552.101500
61222.713889,73872.834722,62986.111111,76564.861111
61238.727708,73893.785289,63009.722222,76577.623722
61254.745387,73914.733547,63033.333333,76590.389333
61270.766926,73935.679494,63056.944444,76603.157944
61286.792324,73956.623131,63080.555556,76615.929556
61302.821583,73977.564458,63104.166667,76628.704167
61318.854702,73998.503476,63127.777778,76641.481778
61334.891681,74019.440183,63151.388889,76654.262389
61350.932520,74040.374580,63175.000000,76667.046000
61366.977219,74061.306667,63198.611111,76679.832611
61383.025778,74082.236444,63222.222222,76692.622222
61399.078197,74103.163912,63245.833333,76705.414833
61415.134476,74124.089069,63269.444444,76718.210444
61431.194614,74145.011916,63293.055556,76731.009056
61447.258613,74165.932453,63316.666667,76743.810667
61463.326472,74186.850681,63340.277778,76756.615278
61479.398191,74207.766598,63363.888889,76769.422889
61495.473770,74228.680205,63387.500000,76782.233500
61511.553209,74249.591502,63411.111111,76795.047111
61527.636508,74270.500489,63434.722222,76807.863722
61543.723667,74291.407167,63458.333333,76820.683333
61559.814686,74312.311534,63481.944444,76833.505944
61575.909564,74333.213591,63505.555556,76846.331556
61592.008303,74354.113338,63529.166667,76859.160167
61608.110902,74375.010776,63552.777778,76871.991778
61624.217361,74395.905903,63576.388889,76884.826389
61640.327680,74416.798720,63600.000000,76897.664000
61656.441859,74437.689227,63623.611111,76910.504611
61672.559898,74458.577424,63647.222222,76923.348222
61688.681797,74479.463312,63670.833333,76936.194833
61704.807556,74500.346889,63694.444444,76949.044444
61720.937174,74521.228156,63718.055556,76961.897056
61737.070653,74542.107113,63741.666667,76974.752667
